user_id,transaction_type,amount,balance_before,balance_after,timestamp,is_anomaly
user_84,recarga,13275.4,442823.52,456098.92000000004,2023-01-06 02:31:00,0
user_38,recarga,19793.86,53630.42,73424.28,2023-01-06 02:32:00,0
user_97,recarga,34422.97,342985.17,377408.14,2023-01-06 02:33:00,0
user_93,recarga,5445.44,53509.59,58955.03,2023-01-06 02:34:00,0
user_5,recarga,31316.86,376964.75,408281.61,2023-01-06 02:35:00,0
user_80,retiro,29151.4,317937.5,288786.1,2023-01-06 02:36:00,0
user_88,retiro,13026.91,17836.09,4809.18,2023-01-06 02:37:00,0
user_68,recarga,30496.13,303637.88,334134.01,2023-01-06 02:38:00,0
user_68,recarga,6764.96,81677.11,88442.07,2023-01-06 02:39:00,0
user_19,recarga,23507.6,79781.6,103289.20000000001,2023-01-06 02:40:00,0
user_63,retiro,14112.31,83726.88,69614.57,2023-01-06 02:41:00,0
user_15,recarga,31703.16,247073.57,278776.73,2023-01-06 02:42:00,0
user_50,recarga,3999.19,66604.92,70604.11,2023-01-06 02:43:00,0
user_36,retiro,10261.75,71571.32,61309.57000000001,2023-01-06 02:44:00,0
user_72,retiro,13639.59,135522.31,121882.72,2023-01-06 02:45:00,0
user_68,retiro,15748.36,10420.53,-5327.83,2023-01-06 02:46:00,0
user_41,retiro,12964.31,145136.99,132172.68,2023-01-06 02:47:00,0
user_56,retiro,13516.17,313019.81,299503.64,2023-01-06 02:48:00,0
user_65,recarga,14507.83,304769.57,319277.4,2023-01-06 02:49:00,0
user_8,recarga,9088.93,485071.49,494160.42,2023-01-06 02:50:00,0
user_99,retiro,19144.02,68618.74,49474.72,2023-01-06 02:51:00,0
user_85,retiro,1851.95,434129.95,432278.0,2023-01-06 02:52:00,0
user_63,retiro,18438.33,201682.98,183244.65000000002,2023-01-06 02:53:00,0
user_85,recarga,3462.48,199647.78,203110.26,2023-01-06 02:54:00,0
user_21,recarga,32231.73,180917.33,213149.06,2023-01-06 02:55:00,0
user_33,recarga,32643.54,71120.9,103764.44,2023-01-06 02:56:00,0
user_54,recarga,17825.36,244467.47,262292.83,2023-01-06 02:57:00,0
user_28,recarga,13393.87,395815.2,409209.07,2023-01-06 02:58:00,0
user_37,retiro,24668.65,438961.88,414293.23,2023-01-06 02:59:00,0
user_96,recarga,17892.12,481801.04,499693.16,2023-01-06 03:00:00,0
user_17,retiro,5586.82,394793.32,389206.5,2023-01-06 03:01:00,0
user_70,retiro,1000.0,315314.94,314314.94,2023-01-06 03:02:00,0
user_64,recarga,14163.95,253791.55,267955.5,2023-01-06 03:03:00,0
user_96,recarga,18163.32,438699.65,456862.97000000003,2023-01-06 03:04:00,0
user_0,retiro,13818.66,372361.67,358543.01,2023-01-06 03:05:00,0
user_87,retiro,7504.73,89016.51,81511.78,2023-01-06 03:06:00,0
user_3,retiro,11862.54,344449.74,332587.2,2023-01-06 03:07:00,0
user_3,retiro,28735.83,221208.91,192473.08000000002,2023-01-06 03:08:00,0
user_81,retiro,23956.91,301941.84,277984.93000000005,2023-01-06 03:09:00,0
user_26,recarga,34616.36,450193.01,484809.37,2023-01-06 03:10:00,0
user_42,retiro,9481.52,329759.57,320278.05,2023-01-06 03:11:00,0
user_58,retiro,21455.69,469974.9,448519.21,2023-01-06 03:12:00,0
user_31,retiro,20625.99,434521.14,413895.15,2023-01-06 03:13:00,0
user_32,recarga,31778.7,73161.61,104940.31,2023-01-06 03:14:00,0
user_27,retiro,15092.56,15709.44,616.880000000001,2023-01-06 03:15:00,0
user_54,recarga,23925.15,198361.59,222286.74,2023-01-06 03:16:00,0
user_99,retiro,7785.94,434011.69,426225.75,2023-01-06 03:17:00,0
user_59,recarga,1000.0,122761.74,123761.74,2023-01-06 03:18:00,0
user_69,recarga,19615.64,348785.96,368401.60000000003,2023-01-06 03:19:00,0
user_61,recarga,7584.71,243237.73,250822.44,2023-01-06 03:20:00,0
user_79,recarga,32714.89,375578.1,408292.99,2023-01-06 03:21:00,0
user_33,recarga,32784.06,90838.67,123622.73,2023-01-06 03:22:00,0
user_86,retiro,4177.61,127154.61,122977.0,2023-01-06 03:23:00,0
user_87,recarga,10103.05,128836.99,138940.04,2023-01-06 03:24:00,0
user_55,recarga,13710.2,278748.25,292458.45,2023-01-06 03:25:00,0
user_12,recarga,25323.95,151915.98,177239.93000000002,2023-01-06 03:26:00,0
user_55,recarga,25363.61,407743.96,433107.57,2023-01-06 03:27:00,0
user_17,recarga,54080.51,179929.17,234009.68000000002,2023-01-06 03:28:00,0
user_53,recarga,16913.2,333817.06,350730.26,2023-01-06 03:29:00,0
user_76,recarga,20913.7,474765.92,495679.62,2023-01-06 03:30:00,0
user_42,retiro,28248.97,307392.62,279143.65,2023-01-06 03:31:00,0
user_38,recarga,22863.41,128655.23,151518.63999999998,2023-01-06 03:32:00,0
user_60,recarga,9119.24,416923.77,426043.01,2023-01-06 03:33:00,0
user_41,recarga,23419.66,16145.84,39565.5,2023-01-06 03:34:00,0
user_80,retiro,26238.32,135703.21,109464.88999999998,2023-01-06 03:35:00,0
user_78,recarga,16583.05,199870.34,216453.38999999998,2023-01-06 03:36:00,0
user_17,recarga,27952.8,106029.64,133982.44,2023-01-06 03:37:00,0
user_22,recarga,27062.9,305968.87,333031.77,2023-01-06 03:38:00,0
user_53,recarga,15415.55,283420.3,298835.85,2023-01-06 03:39:00,0
user_29,recarga,35517.03,209183.32,244700.35,2023-01-06 03:40:00,0
user_97,recarga,12164.21,154245.93,166410.13999999998,2023-01-06 03:41:00,0
user_57,recarga,24373.12,222614.55,246987.66999999998,2023-01-06 03:42:00,0
user_67,recarga,13978.86,152689.11,166667.96999999997,2023-01-06 03:43:00,0
user_66,recarga,3070.92,118416.67,121487.59,2023-01-06 03:44:00,0
user_70,retiro,18662.69,182122.36,163459.66999999998,2023-01-06 03:45:00,0
user_17,retiro,16468.99,305144.44,288675.45,2023-01-06 03:46:00,0
user_6,recarga,19461.59,327711.52,347173.11000000004,2023-01-06 03:47:00,0
user_39,retiro,4389.89,155700.11,151310.21999999997,2023-01-06 03:48:00,0
user_69,retiro,17481.23,474225.04,456743.81,2023-01-06 03:49:00,0
user_85,retiro,20965.98,138360.02,117394.04,2023-01-06 03:50:00,0
user_64,recarga,30537.92,358944.73,389482.64999999997,2023-01-06 03:51:00,0
user_67,retiro,20896.44,49925.23,29028.790000000005,2023-01-06 03:52:00,0
user_48,recarga,2274.38,335773.83,338048.21,2023-01-06 03:53:00,0
user_51,recarga,25085.24,235374.89,260460.13,2023-01-06 03:54:00,0
user_28,recarga,22088.78,288862.84,310951.62,2023-01-06 03:55:00,0
user_20,recarga,17001.22,100195.6,117196.82,2023-01-06 03:56:00,0
user_89,recarga,9611.97,222446.34,232058.31,2023-01-06 03:57:00,0
user_77,recarga,37891.37,385476.15,423367.52,2023-01-06 03:58:00,0
user_8,retiro,6664.62,385871.57,379206.95,2023-01-06 03:59:00,0
user_46,recarga,28970.98,126402.42,155373.4,2023-01-06 04:00:00,0
user_75,recarga,15367.38,182773.64,198141.02000000002,2023-01-06 04:01:00,0
user_41,recarga,26808.24,11868.64,38676.880000000005,2023-01-06 04:02:00,0
user_50,recarga,20534.52,54081.47,74615.99,2023-01-06 04:03:00,0
user_55,recarga,20280.15,72097.87,92378.01999999999,2023-01-06 04:04:00,0
user_50,retiro,24104.75,153889.15,129784.4,2023-01-06 04:05:00,0
user_69,recarga,25281.44,381917.59,407199.03,2023-01-06 04:06:00,0
user_19,recarga,34051.24,260022.56,294073.8,2023-01-06 04:07:00,0
user_87,retiro,19488.49,398377.99,378889.5,2023-01-06 04:08:00,0
user_26,recarga,11677.17,379903.8,391580.97,2023-01-06 04:09:00,0
user_37,retiro,27393.76,297697.72,270303.95999999996,2023-01-06 04:10:00,0
user_71,recarga,9983.98,254931.5,264915.48,2023-01-06 04:11:00,0
user_64,recarga,14454.23,466347.22,480801.44999999995,2023-01-06 04:12:00,0
user_53,recarga,33837.0,288942.41,322779.41,2023-01-06 04:13:00,0
user_23,recarga,34138.26,246583.75,280722.01,2023-01-06 04:14:00,0
user_46,recarga,1000.0,435869.2,436869.2,2023-01-06 04:15:00,0
user_70,retiro,16492.33,45004.97,28512.64,2023-01-06 04:16:00,0
user_82,retiro,22384.08,331452.9,309068.82,2023-01-06 04:17:00,0
user_85,retiro,12537.48,65383.35,52845.869999999995,2023-01-06 04:18:00,0
user_62,retiro,9829.42,411712.6,401883.18,2023-01-06 04:19:00,0
user_56,recarga,16518.24,398406.43,414924.67,2023-01-06 04:20:00,0
user_54,retiro,8728.69,256764.02,248035.33,2023-01-06 04:21:00,0
user_59,recarga,16784.67,333911.63,350696.3,2023-01-06 04:22:00,0
user_98,retiro,13054.09,388584.63,375530.54,2023-01-06 04:23:00,0
user_61,recarga,23473.57,246818.9,270292.47,2023-01-06 04:24:00,0
user_29,retiro,15922.32,453919.38,437997.06,2023-01-06 04:25:00,0
user_92,retiro,22100.23,224144.7,202044.47,2023-01-06 04:26:00,0
user_21,recarga,19871.36,447091.03,466962.39,2023-01-06 04:27:00,0
user_74,recarga,25463.89,295544.58,321008.47000000003,2023-01-06 04:28:00,0
user_83,recarga,27801.96,218859.2,246661.16,2023-01-06 04:29:00,0
user_28,recarga,25780.1,12007.79,37787.89,2023-01-06 04:30:00,0
user_40,retiro,20561.64,154822.4,134260.76,2023-01-06 04:31:00,0
user_41,retiro,23178.5,435281.53,412103.03,2023-01-06 04:32:00,0
user_97,recarga,1000.0,220069.27,221069.27,2023-01-06 04:33:00,0
user_64,recarga,35339.21,216519.58,251858.78999999998,2023-01-06 04:34:00,0
user_30,retiro,13160.64,249811.23,236650.59000000003,2023-01-06 04:35:00,0
user_29,recarga,28894.01,150288.98,179182.99000000002,2023-01-06 04:36:00,0
user_17,recarga,32459.34,250860.12,283319.46,2023-01-06 04:37:00,0
user_16,retiro,6979.34,194123.93,187144.59,2023-01-06 04:38:00,0
user_37,retiro,19452.04,455626.84,436174.80000000005,2023-01-06 04:39:00,0
user_13,recarga,7460.97,286343.72,293804.68999999994,2023-01-06 04:40:00,0
user_86,recarga,30081.38,418733.97,448815.35,2023-01-06 04:41:00,0
user_88,retiro,18995.0,346568.31,327573.31,2023-01-06 04:42:00,0
user_78,retiro,20083.69,114175.46,94091.77,2023-01-06 04:43:00,0
user_55,retiro,19719.81,435156.15,415436.34,2023-01-06 04:44:00,0
user_21,recarga,19625.3,52762.69,72387.99,2023-01-06 04:45:00,0
user_66,retiro,6306.84,229832.55,223525.71,2023-01-06 04:46:00,0
user_55,recarga,1918.83,127186.16,129104.99,2023-01-06 04:47:00,0
user_18,retiro,13606.87,273402.16,259795.28999999998,2023-01-06 04:48:00,0
user_56,recarga,28241.63,157024.29,185265.92,2023-01-06 04:49:00,0
user_43,recarga,15681.83,364184.87,379866.7,2023-01-06 04:50:00,0
user_97,retiro,8105.14,469090.16,460985.01999999996,2023-01-06 04:51:00,0
user_34,recarga,29547.95,357454.09,387002.04000000004,2023-01-06 04:52:00,0
user_0,recarga,15757.48,184102.08,199859.56,2023-01-06 04:53:00,0
user_51,retiro,11340.87,304034.28,292693.41000000003,2023-01-06 04:54:00,0
user_84,retiro,6068.55,445377.78,439309.23000000004,2023-01-06 04:55:00,0
user_92,retiro,5856.57,142313.91,136457.34,2023-01-06 04:56:00,0
user_69,recarga,35296.1,67920.33,103216.43,2023-01-06 04:57:00,0
user_36,recarga,25719.36,74074.35,99793.71,2023-01-06 04:58:00,0
user_64,retiro,29498.2,252477.98,222979.78,2023-01-06 04:59:00,0
user_50,recarga,16279.18,368746.77,385025.95,2023-01-06 05:00:00,0
user_0,retiro,24837.19,332056.29,307219.1,2023-01-06 05:01:00,0
user_90,recarga,22163.71,232405.86,254569.56999999998,2023-01-06 05:02:00,0
user_20,retiro,26288.16,367356.04,341067.88,2023-01-06 05:03:00,0
user_52,recarga,20318.38,320645.28,340963.66000000003,2023-01-06 05:04:00,0
user_15,recarga,20024.62,317833.07,337857.69,2023-01-06 05:05:00,0
user_60,retiro,11636.21,109164.43,97528.22,2023-01-06 05:06:00,0
user_53,recarga,33240.45,163165.88,196406.33000000002,2023-01-06 05:07:00,0
user_39,retiro,18195.25,178767.92,160572.67,2023-01-06 05:08:00,0
user_25,retiro,33398.25,406013.47,372615.22,2023-01-06 05:09:00,0
user_79,retiro,1885.31,389804.14,387918.83,2023-01-06 05:10:00,0
user_91,retiro,30547.25,133809.65,103262.4,2023-01-06 05:11:00,0
user_64,recarga,17560.92,37024.61,54585.53,2023-01-06 05:12:00,0
user_99,recarga,12229.07,386214.07,398443.14,2023-01-06 05:13:00,0
user_73,recarga,33833.3,210834.43,244667.72999999998,2023-01-06 05:14:00,0
user_63,recarga,1000.0,117703.55,118703.55,2023-01-06 05:15:00,0
user_42,recarga,10466.77,67338.27,77805.04000000001,2023-01-06 05:16:00,0
user_16,recarga,16779.3,16279.18,33058.479999999996,2023-01-06 05:17:00,0
user_58,recarga,34974.96,219587.52,254562.47999999998,2023-01-06 05:18:00,0
user_22,recarga,27078.16,176484.27,203562.43,2023-01-06 05:19:00,0
user_6,recarga,3619.6,351270.37,354889.97,2023-01-06 05:20:00,0
user_43,retiro,20210.88,488566.06,468355.18,2023-01-06 05:21:00,0
user_52,recarga,27213.31,111323.48,138536.79,2023-01-06 05:22:00,0
user_70,recarga,42269.03,129087.71,171356.74,2023-01-06 05:23:00,0
user_78,retiro,24145.06,175278.26,151133.2,2023-01-06 05:24:00,0
user_33,recarga,8155.62,238309.44,246465.06,2023-01-06 05:25:00,0
user_45,retiro,18559.73,351872.36,333312.63,2023-01-06 05:26:00,0
user_67,retiro,11753.98,182495.45,170741.47,2023-01-06 05:27:00,0
user_77,recarga,24633.09,61058.27,85691.36,2023-01-06 05:28:00,0
user_77,retiro,21678.96,367867.4,346188.44,2023-01-06 05:29:00,0
user_15,retiro,13032.34,399374.42,386342.07999999996,2023-01-06 05:30:00,0
user_70,recarga,25281.97,131347.84,156629.81,2023-01-06 05:31:00,0
user_95,retiro,15760.05,77010.56,61250.509999999995,2023-01-06 05:32:00,0
user_18,recarga,17089.42,268622.52,285711.94,2023-01-06 05:33:00,0
user_1,recarga,7755.69,112074.01,119829.7,2023-01-06 05:34:00,0
user_9,recarga,23139.76,193340.08,216479.84,2023-01-06 05:35:00,0
user_49,recarga,7186.67,390907.0,398093.67,2023-01-06 05:36:00,0
user_80,recarga,8784.08,117607.45,126391.53,2023-01-06 05:37:00,0
user_11,retiro,28720.89,405067.04,376346.14999999997,2023-01-06 05:38:00,0
user_69,recarga,7492.59,340269.79,347762.38,2023-01-06 05:39:00,0
user_21,recarga,31685.65,117665.67,149351.32,2023-01-06 05:40:00,0
user_31,recarga,20489.11,267938.25,288427.36,2023-01-06 05:41:00,0
user_83,retiro,15576.63,310894.67,295318.04,2023-01-06 05:42:00,0
user_0,retiro,27321.05,108135.26,80814.20999999999,2023-01-06 05:43:00,0
user_53,retiro,23444.23,81025.17,57580.94,2023-01-06 05:44:00,0
user_57,retiro,10393.49,270272.29,259878.8,2023-01-06 05:45:00,0
user_69,retiro,14417.84,349982.17,335564.32999999996,2023-01-06 05:46:00,0
user_82,retiro,14937.77,237883.73,222945.96000000002,2023-01-06 05:47:00,0
user_17,retiro,18293.3,44319.23,26025.930000000004,2023-01-06 05:48:00,0
user_5,recarga,34003.06,463354.23,497357.29,2023-01-06 05:49:00,0
user_44,recarga,18928.65,350533.07,369461.72000000003,2023-01-06 05:50:00,0
user_96,retiro,5041.16,314386.18,309345.02,2023-01-06 05:51:00,0
user_22,recarga,14185.38,325377.24,339562.62,2023-01-06 05:52:00,0
user_22,recarga,28470.2,205316.74,233786.94,2023-01-06 05:53:00,0
user_25,recarga,27728.03,492356.24,520084.27,2023-01-06 05:54:00,0
user_76,retiro,21307.1,75012.81,53705.71,2023-01-06 05:55:00,0
user_6,recarga,20041.25,372179.27,392220.52,2023-01-06 05:56:00,0
user_78,retiro,6738.02,216229.22,209491.2,2023-01-06 05:57:00,0
user_43,retiro,30839.84,441737.06,410897.22,2023-01-06 05:58:00,0
user_26,retiro,18331.98,361458.02,343126.04000000004,2023-01-06 05:59:00,0
user_25,retiro,21335.53,285503.59,264168.06000000006,2023-01-06 06:00:00,0
user_96,retiro,23384.55,469469.88,446085.33,2023-01-06 06:01:00,0
user_78,recarga,11506.62,457097.25,468603.87,2023-01-06 06:02:00,0
user_35,recarga,30299.21,35643.66,65942.87,2023-01-06 06:03:00,0
user_54,recarga,9713.86,104368.14,114082.0,2023-01-06 06:04:00,0
user_63,retiro,22698.88,341262.83,318563.95,2023-01-06 06:05:00,0
user_90,retiro,14455.43,461701.32,447245.89,2023-01-06 06:06:00,0
user_56,retiro,19213.8,220861.7,201647.90000000002,2023-01-06 06:07:00,0
user_68,recarga,30403.5,28769.57,59173.07,2023-01-06 06:08:00,0
user_60,recarga,28123.43,325215.66,353339.08999999997,2023-01-06 06:09:00,0
user_1,recarga,19575.17,105396.63,124971.8,2023-01-06 06:10:00,0
user_54,recarga,5568.22,280637.65,286205.87,2023-01-06 06:11:00,0
user_96,recarga,8018.98,198494.8,206513.78,2023-01-06 06:12:00,0
user_79,recarga,2268.09,283433.25,285701.34,2023-01-06 06:13:00,0
user_86,retiro,19738.17,466893.8,447155.63,2023-01-06 06:14:00,0
user_37,recarga,13412.97,248042.29,261455.26,2023-01-06 06:15:00,0
user_79,recarga,18192.81,26919.12,45111.93,2023-01-06 06:16:00,0
user_77,retiro,14073.64,294649.81,280576.17,2023-01-06 06:17:00,0
user_28,recarga,38983.01,169615.31,208598.32,2023-01-06 06:18:00,0
user_25,recarga,25808.67,391286.09,417094.76,2023-01-06 06:19:00,0
user_34,recarga,20713.37,240264.95,260978.32,2023-01-06 06:20:00,0
user_78,recarga,4352.03,373271.66,377623.69,2023-01-06 06:21:00,0
user_66,recarga,20262.12,455322.29,475584.41,2023-01-06 06:22:00,0
user_86,recarga,28818.41,187514.26,216332.67,2023-01-06 06:23:00,0
user_28,recarga,23908.39,494795.18,518703.57,2023-01-06 06:24:00,0
user_33,recarga,9521.39,83408.3,92929.69,2023-01-06 06:25:00,0
user_96,recarga,16235.5,325526.52,341762.02,2023-01-06 06:26:00,0
user_40,retiro,15642.35,27036.13,11393.78,2023-01-06 06:27:00,0
user_40,recarga,15918.87,114397.77,130316.64,2023-01-06 06:28:00,0
user_22,retiro,9011.88,320551.51,311539.63,2023-01-06 06:29:00,0
user_70,recarga,1000.0,32633.95,33633.95,2023-01-06 06:30:00,0
user_2,recarga,12318.19,59875.67,72193.86,2023-01-06 06:31:00,0
user_57,retiro,9299.37,152595.19,143295.82,2023-01-06 06:32:00,0
user_31,recarga,28751.16,292062.2,320813.36,2023-01-06 06:33:00,0
user_30,recarga,20761.59,17831.45,38593.04,2023-01-06 06:34:00,0
user_81,retiro,14413.44,246353.59,231940.15,2023-01-06 06:35:00,0
user_42,recarga,19214.31,316614.44,335828.75,2023-01-06 06:36:00,0
user_6,retiro,17710.68,207236.17,189525.49000000002,2023-01-06 06:37:00,0
user_0,retiro,10760.36,43143.51,32383.15,2023-01-06 06:38:00,0
user_60,recarga,24990.14,309328.57,334318.71,2023-01-06 06:39:00,0
user_13,recarga,17319.19,306859.34,324178.53,2023-01-06 06:40:00,0
user_51,recarga,13575.03,257960.75,271535.78,2023-01-06 06:41:00,0
user_95,retiro,11847.8,349641.28,337793.48000000004,2023-01-06 06:42:00,0
user_5,retiro,10670.72,111822.85,101152.13,2023-01-06 06:43:00,0
user_9,retiro,24947.56,342484.96,317537.4,2023-01-06 06:44:00,0
user_70,recarga,14186.94,89112.82,103299.76000000001,2023-01-06 06:45:00,0
user_89,retiro,9986.2,202419.88,192433.68,2023-01-06 06:46:00,0
user_97,recarga,35573.77,43107.66,78681.43,2023-01-06 06:47:00,0
user_29,recarga,26004.01,411372.39,437376.4,2023-01-06 06:48:00,0
user_99,retiro,16808.79,273734.38,256925.59,2023-01-06 06:49:00,0
user_20,recarga,3947.93,485814.11,489762.04,2023-01-06 06:50:00,0
user_59,retiro,2405.25,471740.03,469334.78,2023-01-06 06:51:00,0
user_80,recarga,15653.91,499294.96,514948.87,2023-01-06 06:52:00,0
user_96,retiro,1000.0,59620.42,58620.42,2023-01-06 06:53:00,0
user_73,recarga,38507.74,307224.39,345732.13,2023-01-06 06:54:00,0
user_62,recarga,2605.07,209711.85,212316.92,2023-01-06 06:55:00,0
user_41,recarga,14272.86,271005.65,285278.51,2023-01-06 06:56:00,0
user_50,recarga,12518.71,161296.01,173814.72,2023-01-06 06:57:00,0
user_63,recarga,14299.56,33553.73,47853.29,2023-01-06 06:58:00,0
user_75,retiro,26316.25,356797.63,330481.38,2023-01-06 06:59:00,0
user_55,recarga,32853.7,483250.37,516104.07,2023-01-06 07:00:00,0
user_79,recarga,33250.96,270867.09,304118.05000000005,2023-01-06 07:01:00,0
user_40,recarga,25818.81,171494.18,197312.99,2023-01-06 07:02:00,0
user_31,recarga,6616.23,469756.34,476372.57,2023-01-06 07:03:00,0
user_14,retiro,8243.76,188686.6,180442.84,2023-01-06 07:04:00,0
user_61,retiro,17578.73,458119.3,440540.57,2023-01-06 07:05:00,0
user_26,recarga,23883.82,429288.52,453172.34,2023-01-06 07:06:00,0
user_27,recarga,19506.39,269068.39,288574.78,2023-01-06 07:07:00,0
user_80,retiro,15973.59,341667.61,325694.01999999996,2023-01-06 07:08:00,0
user_63,recarga,12908.6,353155.55,366064.14999999997,2023-01-06 07:09:00,0
user_58,recarga,18311.68,324134.94,342446.62,2023-01-06 07:10:00,0
user_57,recarga,26256.0,88767.48,115023.48,2023-01-06 07:11:00,0
user_1,recarga,23178.41,349460.34,372638.75,2023-01-06 07:12:00,0
user_35,recarga,25599.64,11576.86,37176.5,2023-01-06 07:13:00,0
user_70,recarga,25335.37,357918.04,383253.41,2023-01-06 07:14:00,0
user_12,retiro,31806.26,281869.71,250063.45,2023-01-06 07:15:00,0
user_14,recarga,16351.82,137282.61,153634.43,2023-01-06 07:16:00,0
user_88,recarga,13024.94,403844.53,416869.47000000003,2023-01-06 07:17:00,0
user_86,recarga,21371.39,208586.68,229958.07,2023-01-06 07:18:00,0
user_59,recarga,35111.89,248030.82,283142.71,2023-01-06 07:19:00,0
user_21,recarga,19751.39,23560.53,43311.92,2023-01-06 07:20:00,0
user_62,retiro,15071.55,206646.65,191575.1,2023-01-06 07:21:00,0
user_89,recarga,21124.37,92007.77,113132.14,2023-01-06 07:22:00,0
user_96,retiro,14016.02,145310.22,131294.2,2023-01-06 07:23:00,0
user_74,recarga,18620.84,133548.35,152169.19,2023-01-06 07:24:00,0
user_73,retiro,1000.0,32550.19,31550.19,2023-01-06 07:25:00,0
user_24,recarga,12811.11,235642.33,248453.44,2023-01-06 07:26:00,0
user_47,recarga,8795.6,266070.28,274865.88,2023-01-06 07:27:00,0
user_42,retiro,32288.51,289820.69,257532.18,2023-01-06 07:28:00,0
user_37,recarga,31810.98,236487.69,268298.67,2023-01-06 07:29:00,0
user_40,retiro,18547.18,436068.18,417521.0,2023-01-06 07:30:00,0
user_44,recarga,1000.0,28463.08,29463.08,2023-01-06 07:31:00,0
user_87,retiro,18876.01,310766.22,291890.20999999996,2023-01-06 07:32:00,0
user_39,retiro,21933.11,434404.52,412471.41000000003,2023-01-06 07:33:00,0
user_96,retiro,9118.65,30109.72,20991.07,2023-01-06 07:34:00,0
user_16,recarga,25444.1,253190.43,278634.52999999997,2023-01-06 07:35:00,0
user_87,recarga,18501.95,298623.32,317125.27,2023-01-06 07:36:00,0
user_56,retiro,21305.73,103543.82,82238.09000000001,2023-01-06 07:37:00,0
user_1,retiro,12145.82,133725.05,121579.22999999998,2023-01-06 07:38:00,0
user_95,retiro,10563.78,394940.74,384376.95999999996,2023-01-06 07:39:00,0
user_61,recarga,5617.7,288024.91,293642.61,2023-01-06 07:40:00,0
user_87,retiro,11846.91,164731.56,152884.65,2023-01-06 07:41:00,0
user_8,recarga,29238.63,384730.06,413968.69,2023-01-06 07:42:00,0
user_67,recarga,6688.41,375890.63,382579.04,2023-01-06 07:43:00,0
user_80,recarga,28186.24,179246.87,207433.11,2023-01-06 07:44:00,0
user_16,recarga,1000.0,249437.34,250437.34,2023-01-06 07:45:00,0
user_49,retiro,30012.75,335614.28,305601.53,2023-01-06 07:46:00,0
user_93,recarga,16852.13,178192.12,195044.25,2023-01-06 07:47:00,0
user_39,retiro,9940.12,318214.61,308274.49,2023-01-06 07:48:00,0
user_57,recarga,14272.87,133026.13,147299.0,2023-01-06 07:49:00,0
user_74,recarga,13999.93,153090.21,167090.13999999998,2023-01-06 07:50:00,0
user_84,recarga,31071.6,162229.6,193301.2,2023-01-06 07:51:00,0
user_20,recarga,31886.9,468666.84,500553.74000000005,2023-01-06 07:52:00,0
user_17,recarga,15756.05,418499.35,434255.39999999997,2023-01-06 07:53:00,0
user_54,retiro,3196.06,286931.33,283735.27,2023-01-06 07:54:00,0
user_28,retiro,11994.23,286297.38,274303.15,2023-01-06 07:55:00,0
user_23,recarga,42177.45,37511.8,79689.25,2023-01-06 07:56:00,0
user_73,recarga,2485058.14,328258.95,2813317.0900000003,2023-01-06 07:57:00,1
user_16,recarga,35710.17,170778.73,206488.90000000002,2023-01-06 07:58:00,0
user_17,retiro,16747.14,310026.69,293279.55,2023-01-06 07:59:00,0
user_41,recarga,18951.35,421714.54,440665.88999999996,2023-01-06 08:00:00,0
user_83,recarga,13526.12,32294.17,45820.29,2023-01-06 08:01:00,0
user_44,recarga,27791.9,307461.12,335253.02,2023-01-06 08:02:00,0
user_81,retiro,8066.83,286458.3,278391.47,2023-01-06 08:03:00,0
user_16,recarga,16134.87,111315.61,127450.48,2023-01-06 08:04:00,0
user_72,recarga,26588.42,326752.14,353340.56,2023-01-06 08:05:00,0
user_13,retiro,27615.44,281869.26,254253.82,2023-01-06 08:06:00,0
user_48,retiro,14819.4,385986.86,371167.45999999996,2023-01-06 08:07:00,0
user_28,retiro,6690.57,64203.1,57512.53,2023-01-06 08:08:00,0
user_94,recarga,13132.97,227367.6,240500.57,2023-01-06 08:09:00,0
user_3,retiro,19065.2,498987.14,479921.94,2023-01-06 08:10:00,0
user_81,retiro,18325.71,347747.62,329421.91,2023-01-06 08:11:00,0
user_19,retiro,20632.25,345306.13,324673.88,2023-01-06 08:12:00,0
user_46,retiro,16295.77,165756.84,149461.07,2023-01-06 08:13:00,0
user_8,retiro,18670.16,56005.17,37335.009999999995,2023-01-06 08:14:00,0
user_76,recarga,16259.56,475252.24,491511.8,2023-01-06 08:15:00,0
user_78,recarga,25990.92,61680.99,87671.91,2023-01-06 08:16:00,0
user_26,retiro,21557.29,496426.09,474868.80000000005,2023-01-06 08:17:00,0
user_14,recarga,47038.75,71632.68,118671.43,2023-01-06 08:18:00,0
user_91,recarga,33855.56,93744.6,127600.16,2023-01-06 08:19:00,0
user_18,recarga,33807.36,161099.81,194907.16999999998,2023-01-06 08:20:00,0
user_89,retiro,1000.0,261063.84,260063.84,2023-01-06 08:21:00,0
user_51,recarga,1000.0,397296.81,398296.81,2023-01-06 08:22:00,0
user_25,retiro,20768.39,485794.07,465025.68,2023-01-06 08:23:00,0
user_88,retiro,1422.55,185824.19,184401.64,2023-01-06 08:24:00,0
user_25,recarga,18380.41,20002.42,38382.83,2023-01-06 08:25:00,0
user_25,recarga,14701.77,312172.97,326874.74,2023-01-06 08:26:00,0
user_45,recarga,2590.12,358287.03,360877.15,2023-01-06 08:27:00,0
user_91,recarga,13278.59,204747.67,218026.26,2023-01-06 08:28:00,0
user_48,recarga,17569.2,99903.26,117472.45999999999,2023-01-06 08:29:00,0
user_81,recarga,15046.33,159947.64,174993.97,2023-01-06 08:30:00,0
